#Table1
ra,dec,z
141.85845,9.5617694,0.001117477
143.85386,4.0844783,0.001117562
159.57905,53.158323,0.001117725
180.81122,-0.650267,0.001117749
174.62796,-0.168773,0.001117806
161.99071,0.091105,0.001117882
202.06345,37.38689,0.001117894
145.55357,17.304081,0.001118041
132.96942,1.0116663,0.001118084
140.52514,7.055935,0.001118122
141.77036,7.265171,0.001118176
167.78265,58.899224,0.001118316
200.01762,-0.79117378,0.001118318
201.34506,28.565887,0.00111843
149.08314,0.325248,0.001118533
133.58887,21.73254,0.001118611
238.1554,29.466263,0.001118617
159.49269,23.042324,0.001118653
130.4082,4.9960631,0.001118657
146.68342,0.25640792,0.001118704
182.35062,0.449591,0.001118715
37.473496,-9.086251,0.001118752
168.19323,12.348794,0.001118765
138.2779,0.8729364,0.001118829
158.65964,-2.0904757,0.001118853
146.41072,1.1583622,0.001118878
166.40392,-15.390997,0.001118908
172.51851,-3.1186842,0.001118929
164.67125,-0.4995911,0.001118934
191.11435,-1.897866,0.001118977
130.50738,23.974276,0.00111906
149.48602,0.549924,0.00111907
14.340503,-2.8534109,0.00111919
150.26816,0.354518,0.001119249
175.7931,12.237367,0.001119276
166.76989,-17.154526,0.001119558
185.32429,11.51045,0.001119565
163.04973,2.012049,0.001119626
134.73431,1.964379,0.001119758
126.80354,10.129105,0.00111984
165.49326,-0.90728755,0.001119854
131.97476,6.861796,0.001119863
151.77642,-1.6858868,0.00111987
162.72524,1.237151,0.001119888
135.97361,16.880413,0.001120007
169.5932,-12.623964,0.001120024
133.24049,1.3384095,0.00112008
160.53432,8.1807458,0.001120151
119.33282,18.305576,0.00112016
137.09615,4.7455343,0.001120269
133.39389,1.6969591,0.001120277
185.56926,-1.190054,0.001120361
149.61389,37.36938,0.001120555
133.78673,-1.1215957,0.001120629
156.0126,-0.40360544,0.001120687
140.35075,0.15639164,0.001120901
169.78567,-1.0761363,0.001121016
171.88737,5.0079953,0.00112106
124.79078,0.85019023,0.001121152
168.37043,-2.8756518,0.001121175
151.40254,2.6811631,0.001121203
170.16486,13.725204,0.001121362
186.92545,4.1385903,0.001121478
168.42627,-11.967922,0.001121664
124.06539,19.350622,0.001121713
140.3406,-2.0095534,0.001121821
171.00971,0.072839667,0.001121887
51.928709,-0.043144,0.001121911
136.11204,30.556976,0.001122079
125.44201,-0.905856,0.00112211
122.32429,8.6645331,0.001122236
201.53465,-3.0538919,0.00112225
133.51963,26.838891,0.001122276
170.24033,18.54497,0.00112237
178.61579,3.2027449,0.001122382
146.19901,13.71542,0.00112241
150.26646,13.980168,0.001122443
143.34235,-2.1690802,0.001122492
132.7748,9.643492,0.001122703
221.56386,0.332326,0.001122748
149.53465,9.1437002,0.001122756
44.869988,-5.6775573,0.001122798
178.60367,13.332921,0.001122887
41.885067,0.36363388,0.001123015
168.4044,18.07427,0.001123022
149.73536,4.4191761,0.001123055
148.04287,-1.8036952,0.001123088
167.5033,3.6958064,0.001123094
168.72708,3.6239352,0.001123538
142.24931,30.600216,0.001123575
167.08582,4.2620282,0.001123742
52.771374,0.11938,0.001123992
135.55891,16.451431,0.001123997
84.253796,0.87443301,0.001124009
130.37896,5.0964918,0.001124068
228.42269,14.567722,0.001124143
186.07491,6.1562805,0.001124208
142.52443,27.087068,0.001124243
211.13896,54.427652,0.001124285
135.14295,3.73929,0.001124318
137.00805,14.648935,0.001124393
158.57059,8.0210869,0.001124402
155.38491,17.329258,0.001124435
160.89021,-1.0155701,0.001124513
154.20955,42.078291,0.00112453
179.90867,2.6063668,0.00112497
142.13693,0.33103646,0.001125433
137.02895,2.0834821,0.001125774
152.55509,25.219426,0.001125797
143.23431,21.795122,0.001125886
163.51521,17.250105,0.001125895
181.31699,10.862767,0.001125971
159.6893,-1.8179676,0.001126163
133.78617,-0.074157413,0.001126187
146.45569,5.5892663,0.00112626
161.36201,-1.5556573,0.001126314
198.03416,44.01478,0.001126411
183.00549,0.47964636,0.001126424
152.94264,-1.5467331,0.001126608
140.67151,5.3956572,0.00112664
128.64731,24.845505,0.001126643
133.17347,18.234121,0.001126666
181.82333,10.690647,0.001126683
154.99966,3.1862398,0.001126729
150.55473,12.451772,0.00112679
191.76952,20.238487,0.001126793
232.00416,21.983852,0.001126861
181.84123,11.000398,0.001126948
133.87944,0.064322538,0.001126998
162.82719,1.15964,0.001127029
135.85123,24.463731,0.001127161
170.55597,20.072419,0.001127179
226.64908,42.866117,0.00112722
175.07966,1.3283647,0.001127325
128.48519,4.9693797,0.001127575
141.96881,10.011246,0.001127607
159.59101,-1.7267286,0.001127639
239.25676,4.1892655,0.001127697
171.17548,0.15497639,0.001127758
169.98556,13.664231,0.001128043
206.68528,-1.068309,0.001128055
133.29835,36.575549,0.00112811
124.25914,0.397263,0.001128212
175.4079,13.543962,0.00112823
133.42865,13.33396,0.001128319
174.91097,7.8261037,0.001128391
160.03095,9.2113994,0.001128586
171.15968,-0.8713578,0.001128676
117.4567,24.117264,0.001128686
169.11565,-12.046737,0.001128723
178.37035,5.1474767,0.001128726
139.20832,15.083975,0.001128758
148.75804,26.374326,0.001128804
174.48669,1.5763619,0.001128824
186.40534,33.539931,0.001128943
175.76046,10.694649,0.001129025
184.75568,47.256936,0.001129124
167.96079,-16.490865,0.001129251
161.73053,14.621132,0.001129452
144.4289,14.272133,0.001129504
161.71873,0.64522187,0.001129525
343.4747,0.11538429,0.001129598
110.91347,31.661366,0.001129636
134.11478,7.9388421,0.001129788
140.88597,-2.8501497,0.00112979
126.92938,-4.865063,0.001129836
141.36884,28.634898,0.001129877
153.84901,20.499003,0.001129957
117.42613,20.684918,0.001129963
167.28344,60.886238,0.001130022
70.691894,-6.070786,0.001130038
171.69165,-1.9198163,0.001130063
192.05716,-8.574158,0.00113008
123.63577,6.286535,0.001130094
180.52339,66.81296,0.001130162
160.7728,5.8310165,0.001130295
131.98847,40.163402,0.001130302
55.783586,-6.565219,0.00113032
30.869192,-1.8927291,0.001130339
144.60015,-1.6181016,0.001130353
132.59546,29.645107,0.001130397
136.71772,-0.035727105,0.00113041
120.34374,0.97873757,0.001130472
139.55871,11.514499,0.001130518
147.14681,16.242127,0.001130575
118.43964,12.473742,0.001130747
199.26776,37.952545,0.001130754
134.52034,14.464478,0.00113076
147.9108,18.835705,0.001130935
162.38492,-0.398151,0.001130936
210.8658,-8.963398,0.001130971
145.18367,0.79989736,0.001130982
121.8733,7.359895,0.001131056
149.47013,-0.26121954,0.001131111
175.2186,-0.37730883,0.001131286
143.29999,14.104042,0.001131362
153.13627,6.5105803,0.00113142
120.79201,7.0193357,0.001131428
140.24951,27.623952,0.001131562
139.80005,5.9525686,0.001131596
135.90288,22.333588,0.00113182
186.5732,2.541994,0.001131897
134.2735,36.050044,0.001131975
167.92691,20.189951,0.001132073
133.44473,11.839332,0.001132192
138.91728,4.3982055,0.001132382
185.0639,0.549396,0.001132573
181.89211,4.8331241,0.001132649
192.51977,45.594241,0.001132652
12.50611,34.664374,0.001132712
178.58598,11.501532,0.001132735
154.54405,0.20981705,0.00113274
130.03835,50.099725,0.001132752
123.07993,0.529135,0.001132809
200.80574,64.963804,0.001132938
170.20603,2.5683527,0.001132983
176.20476,9.0908821,0.001133133
169.41593,17.259981,0.001133162
213.78906,57.083012,0.001133258
129.13394,1.137373,0.001133436
148.01113,15.294878,0.001133443
141.28885,8.486345,0.00113349
148.17291,14.12147,0.001133555
183.21988,5.54144,0.001133728
137.81774,17.43795,0.001133743
167.51201,-17.280007,0.001133765
133.74417,4.9595036,0.001133792
133.28481,3.223395,0.00113382
143.68381,14.613235,0.001133825
167.35047,-2.1538031,0.001133838
124.84996,31.322054,0.001133874
151.03106,-0.820481,0.001133894
161.59231,3.3049133,0.001133933
119.26107,14.387087,0.001134118
119.9916,30.011366,0.001134181
150.53352,1.3645869,0.001134183
135.21728,2.92308,0.00113425
189.16405,3.0458837,0.001134253
165.96189,-16.278972,0.001134261
166.6043,35.82092,0.001134318
211.89419,8.9917182,0.001134328
221.59921,55.459453,0.001134405
69.160918,24.114748,0.001134477
11.917576,25.71763,0.001134671
155.35482,35.356865,0.001134696
156.87359,16.518669,0.001134822
116.05527,26.762021,0.001134963
174.16449,-0.95670241,0.001135097
115.79405,22.073164,0.001135137
178.22488,3.7209746,0.001135174
219.25469,5.7203302,0.001135237
138.52068,26.429533,0.001135295
142.73841,10.375339,0.001135304
194.25157,9.9723053,0.0011355
136.39813,25.169923,0.001135545
39.955654,0.1624627,0.001135656
128.58306,14.614632,0.001135771
155.5024,-1.0890129,0.001135788
186.46441,33.548615,0.001135806
160.6174,-0.81798919,0.001135853
154.98206,37.339634,0.001135945
159.50686,0.51888651,0.001136056
118.42365,24.331556,0.001136147
165.41454,1.253495,0.001136252
131.45715,4.2762474,0.001136271
173.05498,10.23231,0.001136517
184.29034,37.748237,0.001136702
172.45464,-1.7737261,0.001136741
117.63858,13.834066,0.001136772
152.54092,12.267774,0.001136848
151.41813,-2.5876431,0.001136865
152.94726,-1.0903936,0.001136927
221.8864,-0.303093,0.001136932
142.24752,6.290455,0.001136953
165.80346,1.2827565,0.001137099
133.84349,34.75119,0.001137121
59.984176,-6.118567,0.001137216
155.28926,-0.73579373,0.001137217
169.27079,2.5216573,0.001137267
119.44628,17.738672,0.001137354
191.10948,61.587352,0.001137549
120.32421,6.9036577,0.001137607
168.20401,0.4140816,0.001137747
137.40308,18.77662,0.001137813
115.86921,27.799837,0.001137845
145.79782,8.7828969,0.001137977
123.07495,-7.763533,0.001138281
167.91594,-1.1958421,0.001138341
160.09256,18.602103,0.00113842
175.42853,14.565665,0.001138537
171.95159,-1.8798338,0.00113855
184.66188,0.55298668,0.00113863
156.13825,43.535715,0.001138671
149.63582,16.880873,0.001138798
172.67525,1.2446484,0.001138841
140.37568,11.561801,0.001138962
121.1417,45.876843,0.001139027
187.39734,9.5147164,0.001139208
147.27757,6.0506997,0.001139441
200.97716,24.12643,0.001139674
124.38608,-1.125709,0.001139838
172.61367,32.8729,0.00113987
151.44487,-2.36282,0.001140259
187.01388,-0.353689,0.001140381
140.81297,22.10004,0.001140462
154.2964,60.891283,0.001140659
126.9395,13.639703,0.001140681
173.49095,-7.34009,0.001140829
137.73522,19.825536,0.001141399
153.67733,0.24748509,0.001141421
131.19302,16.521054,0.00114148
162.315,21.48337,0.001141523
123.11939,-8.587395,0.001141553
190.56839,38.49835,0.001141665
167.67406,-16.183584,0.001141865
149.58886,3.2412303,0.001141974
189.51704,-1.4632258,0.001142132
178.38095,7.8994288,0.001142166
149.76229,26.12436,0.001142232
176.26455,13.874422,0.001142248
156.43886,39.11972,0.001142318
186.95356,38.929539,0.001142443
153.07758,13.84333,0.001142561
258.81403,30.880458,0.001142613
137.94782,-1.3162439,0.001142658
151.85567,14.151152,0.001142671
152.83402,21.20197,0.001142743
140.60554,1.2715096,0.001142817
192.06185,28.669517,0.001142869
135.87213,35.696372,0.001143055
162.7999,-2.7736837,0.001143355
187.09617,-2.9320762,0.00114341
124.38032,16.065847,0.001143502
186.68392,-0.86771089,0.001143536
247.34549,14.327027,0.001143722
141.82913,13.597366,0.001143736
186.20277,-0.719051,0.001143911
169.24707,-0.89515228,0.001143963
132.97738,2.167268,0.001144161
65.621976,6.356461,0.001144245
33.555056,-8.5177105,0.001144306
162.76357,-0.335775,0.001144335
186.35391,0.496977,0.001144398
141.05889,6.605651,0.001144621
128.47403,22.841301,0.001144682
166.08707,-0.93496,0.001144699
133.68538,6.470828,0.001144732
153.27842,13.928389,0.001144781
128.65835,23.897319,0.001144819
191.61202,-7.910743,0.001144987
140.57462,26.227221,0.001145096
120.577,24.185,0.001145114
172.9856,-7.599171,0.001145244
187.24118,0.60874959,0.001145273
151.05684,2.98254,0.001145344
191.92971,-1.5028415,0.001145512
341.01855,-0.68207978,0.001145541
134.2031,-0.79603612,0.00114561
209.31125,54.100901,0.001145715
43.461642,-0.79410722,0.001145833
126.1095,18.707942,0.001145838
320.57742,1.4943616,0.001146011
140.13494,0.55828139,0.001146226
144.53059,0.54275187,0.001146366
173.69552,-2.2198296,0.00114637
133.79318,5.7329059,0.001146548
139.06851,10.351486,0.001146558
142.53586,-0.16781441,0.001146752
176.12489,5.9542265,0.001146874
4.64141960000001,9.9932616,0.001146916
76.491257,-3.8291504,0.001146985
170.88744,0.041361432,0.00114699
117.67824,9.128302,0.001146998
149.92262,18.3318,0.001147008
131.67191,21.472106,0.001147044
151.46885,1.3311567,0.001147157
165.34421,-1.8223583,0.001147342
128.58489,-4.780919,0.001147356
173.00056,-0.076833,0.00114737
118.72281,15.091541,0.00114756
130.25347,34.500817,0.001147816
142.03311,4.3096855,0.00114789
131.76379,2.1391715,0.001148027
150.58813,7.5659006,0.001148043
116.23424,16.678293,0.001148615
134.92125,17.688069,0.001148619
165.02197,0.33733352,0.001148763
156.29148,3.4182088,0.001148815
133.24649,2.7727661,0.001149005
128.70335,11.775766,0.001149013
142.0057,5.8055143,0.001149029
234.94871,10.95644,0.001149217
142.63068,-2.4393797,0.001149264
139.31739,8.1477824,0.001149293
152.7749,-0.86189879,0.001149463
193.52586,27.15155,0.001149464
257.49113,42.832913,0.001149506
124.60659,3.7032748,0.001149552
176.53126,30.661293,0.001149914
140.11171,0.8575328,0.001149965
167.68758,18.857109,0.001149995
122.03822,32.301418,0.00115007
147.52476,-1.7644833,0.001150204
190.81506,37.397381,0.00115038
238.40045,5.6216825,0.001150408
134.60097,5.4880448,0.00115054
159.08934,-2.252968,0.001150582
158.64404,5.9133916,0.001150801
161.00719,-0.189404,0.001150915
174.58859,39.258501,0.001150966
193.04446,30.030007,0.00115099
165.19709,4.9645574,0.001151032
134.24362,3.582296,0.00115106
173.25028,7.1930765,0.001151128
129.27421,21.365649,0.001151168
178.95924,13.487035,0.001151273
129.48109,25.096858,0.001151457
207.49837,-2.2539119,0.001151535
170.88577,-11.941005,0.001151745
115.38311,18.272296,0.001151947
158.3871,62.018569,0.001151954
134.13501,39.513897,0.001151956
144.61573,18.722894,0.001151956
150.16141,13.743341,0.001152042
181.61192,13.426156,0.001152049
175.1931,-0.91979816,0.001152209
136.56446,20.239079,0.00115222
163.0827,0.178341,0.001152526
155.78928,0.77544556,0.001152623
132.75453,5.46702,0.001152734
128.38075,-4.550305,0.001152742
112.79676,16.932928,0.001152906
169.67645,-13.193354,0.00115295
170.22141,0.47161749,0.001152969
82.367175,61.001504,0.001152972
132.64511,2.930055,0.001153219
239.50491,27.404253,0.001153268
249.65759,36.105637,0.001153401
130.05165,17.077407,0.00115348
138.80453,5.4701205,0.001153517
204.11458,-0.58166189,0.001153563
169.95883,10.004765,0.00115358
186.93111,4.3070006,0.001153704
146.7057,19.849556,0.001153729
155.27146,21.80648,0.001153784
130.87197,24.767419,0.001153818
124.2494,12.716189,0.001153911
187.06638,9.4361909,0.001153956
176.3826,8.1859174,0.001153993
170.46637,-10.738839,0.001154099
167.41626,4.1605387,0.001154125
174.32468,14.528144,0.001154162
158.94289,-0.20665767,0.001154225
162.65155,-2.7264887,0.001154333
127.69806,23.66101,0.001154345
167.28201,9.0378959,0.001154502
72.011137,-6.610001,0.001154614
186.44967,33.646404,0.001154669
193.85203,14.479733,0.001154714
166.21746,-2.7109697,0.001154754
177.85762,64.742442,0.001154783
135.53503,20.180541,0.001154946
148.14445,16.018945,0.001154994
139.40378,-0.20485643,0.001155044
125.9626,0.411506,0.001155305
165.74281,3.9540322,0.001155539
176.85832,5.6306067,0.001155581
192.60759,9.208959,0.001155587
133.16434,10.953016,0.001155636
118.37295,27.602356,0.001155717
115.84138,21.023879,0.001155741
185.6321,1.0482353,0.001155781
177.92103,14.308527,0.001155869
192.79358,14.743978,0.001155941
155.58164,26.493268,0.001155976
175.0858,14.125274,0.001156104
136.00687,2.7435401,0.001156239
175.69454,14.855705,0.001156327
132.33311,5.4075855,0.001156396
166.34371,16.773094,0.001156402
183.65235,-2.153814,0.001156415
139.62457,18.547655,0.001156487
231.01783,53.644618,0.001156562
153.28089,-1.8241227,0.001156665
136.13681,2.8903675,0.001156766
168.73642,-0.41923992,0.001156868
156.59922,0.2357809,0.001156895
145.11404,13.713644,0.001156957
172.24967,-8.025122,0.001157034
162.14117,-0.159902,0.001157041
110.78589,32.062197,0.00115706
137.44152,1.9094179,0.001157108
172.79368,17.569493,0.001157209
137.18858,3.5781506,0.001157221
166.2108,-16.801464,0.001157229
131.52945,10.241515,0.001157245
142.02265,9.3675937,0.001157331
126.56522,22.265135,0.001157433
149.96181,0.35832,0.001157536
328.54969,10.235678,0.001157599
153.48073,-2.4487182,0.001157672
149.03793,2.6113813,0.001157741
113.80296,22.473782,0.00115779
187.0414,5.3730364,0.001157886
175.16678,13.47105,0.00115795
188.68399,-3.5764386,0.001158085
189.85894,34.299091,0.001158234
139.5499,-2.451136,0.001158234
152.63332,1.4154236,0.001158268
119.45313,9.290742,0.001158537
129.33182,18.760028,0.001158633
168.56879,-12.673231,0.001158844
133.93193,25.838274,0.001158973
158.90159,-2.1515731,0.001158976
171.40398,10.212539,0.001159028
137.24523,24.321274,0.001159119
139.62986,0.5096435,0.001159125
195.96366,16.040196,0.001159176
170.6252,-1.3632585,0.001159191
139.31589,44.097717,0.001159287
193.7145,37.42331,0.00115938
15.690133,18.131203,0.001159427
134.58769,-0.013309184,0.001159554
133.83181,6.171184,0.001159625
145.48757,6.1479437,0.001159658
196.40774,1.6150218,0.001159695
164.15998,-2.6884529,0.001159717
152.87824,29.604112,0.001159736
190.37957,-2.902336,0.001160058
135.13521,18.362405,0.001160061
171.52607,44.590198,0.001160165
155.44301,0.768101,0.001160327
160.77433,-0.596686,0.00116036
131.49247,9.7438823,0.001160476
118.01154,35.485381,0.001160576
167.49332,-1.2422416,0.001160592
135.69996,12.276572,0.001160656
153.95695,35.065013,0.001160692
132.72575,7.193798,0.001160946
138.19908,4.2191301,0.001161113
129.23104,4.4248077,0.001161176
16.053282,-2.2902304,0.001161283
134.55801,0.18207774,0.001161389
139.06742,22.723119,0.001161412
134.57887,16.313541,0.00116146
137.36301,22.315385,0.001161489
80.842323,1.310326,0.001161695
149.04512,-2.6511132,0.001161808
150.17161,19.75584,0.00116181
198.04116,44.027255,0.001161929
191.66949,13.430034,0.001161932
143.28859,15.961547,0.001161961
125.882,23.854563,0.001162025
154.15526,0.62776716,0.001162475
119.13584,10.495207,0.001162614
178.69631,21.71233,0.001162854
163.19894,0.311222,0.001162919
150.7635,19.919396,0.001162936
193.87236,-2.1180628,0.001163411
166.28609,0.70307819,0.001163769
182.51666,-0.67538562,0.001164085
138.04932,16.133109,0.001164231
121.45565,6.500582,0.001164253
153.76072,26.048322,0.001164316
148.32657,-0.48144937,0.001164486
120.44464,7.8455335,0.001164488
192.31464,20.057426,0.001164638
180.95095,7.3323014,0.001164717
166.65848,13.409861,0.001164841
163.28311,-0.632427,0.001165129
118.35024,13.639599,0.001165174
157.50382,-1.1721572,0.001165545
133.30001,6.262033,0.001165552
243.926,5.9653944,0.001165944
144.36005,13.01784,0.001166055
148.51962,17.672732,0.001166443
138.39593,2.4956517,0.001166503
187.0016,9.8045587,0.001166518
33.846603,-8.7401152,0.001166566
176.11815,1.2846956,0.001166616
327.74713,0.7950068,0.001166772
136.55749,28.225339,0.001166816
112.09865,14.894626,0.001166831
128.00346,13.965161,0.001167379
181.31876,20.4986,0.00116742
133.86827,-1.3436473,0.001167451
144.93638,-0.78743544,0.001167661
153.66063,13.060913,0.001167669
175.09354,3.8420369,0.001167671
183.87387,-2.3507599,0.001167912
162.09684,1.6123184,0.001168
131.74903,11.22877,0.001168034
223.9221,2.9857773,0.001168138
198.33576,-0.3690088,0.001168253
128.01536,17.701476,0.001168458
154.75062,-1.8696578,0.001168581
171.11769,16.707614,0.001168788
141.6514,8.8560536,0.001168811
159.13959,-0.43184228,0.001168997
164.62932,-2.4276363,0.001169006
151.01763,25.952828,0.001169019
166.19465,-1.0734164,0.001169342
198.92515,9.9472556,0.001169675
132.67301,0.89149911,0.001169766
150.34072,7.6976387,0.001169822
217.66328,7.648341,0.001169862
155.80219,11.792158,0.001169893
121.2137,6.841686,0.001170084
171.87809,-7.620164,0.001170102
141.8484,4.1031404,0.00117022
169.93937,10.269477,0.001170274
138.17456,19.48223,0.001170486
151.49393,5.4055821,0.001171066
148.71244,7.8799654,0.001171529
16.18838,21.945684,0.001171544
134.02541,10.85614,0.001171577
16.279961,8.7906756,0.001171665
212.89651,23.728465,0.001171697
241.23192,22.809464,0.001171809
136.71946,-0.59702894,0.001171811
134.54846,19.078983,0.001171857
359.05773,23.956973,0.001171883
145.82804,3.4621546,0.001171899
143.34858,-2.1483546,0.001172069
235.09741,20.547306,0.001172132
173.78385,-0.41215308,0.001172365
165.4706,3.6441438,0.001172464
163.51361,18.772844,0.001172486
148.63196,30.199632,0.001172613
114.26545,20.372426,0.001172706
169.91004,-12.563584,0.001172741
132.06175,19.709988,0.001172968
166.73326,2.8282099,0.001173175
134.92685,2.571007,0.001173279
194.66548,-2.4349966,0.001173478
241.06031,10.93652,0.001173713
121.41417,22.270209,0.001173816
193.45505,10.374473,0.00117388
135.24585,5.4857114,0.001173912
122.91024,-8.083581,0.00117394
158.0903,-2.9661186,0.001173978
142.00744,6.300913,0.001174191
155.39503,9.0854488,0.001174221
162.91376,8.431429,0.00117444
177.84973,54.196588,0.001174464
162.99751,-2.0517466,0.001174466
130.1398,11.696735,0.001174537
142.4408,10.477537,0.001174562
133.54893,-0.11025428,0.001174656
131.99801,11.717494,0.001174688
151.4444,0.95427827,0.001174698
133.10391,59.328182,0.001174704
37.748973,-3.9364139,0.001174731
104.61318,29.220327,0.001174899
138.61398,21.537438,0.001174995
179.66457,6.8022647,0.001175012
139.65973,-0.43075026,0.001175168
156.71751,17.069891,0.001175181
194.74619,-1.0486296,0.001175218
168.34643,10.011328,0.001175465
120.70944,7.091905,0.001175468
142.10054,1.2693141,0.001175533
160.9858,1.1323525,0.001175555
179.83664,12.160884,0.001175559
6.10091390000002,25.848911,0.001175862
181.08723,-2.1783958,0.001176083
169.02415,9.674597,0.00117611
25.351965,31.730483,0.001176259
229.63309,53.918304,0.001176359
71.752591,25.065705,0.001176359
23.859106,1.0166133,0.001176372
127.96651,-5.754771,0.001176581
133.05299,14.654056,0.001176583
146.61693,16.70726,0.001176771
68.722127,26.628145,0.001176776
222.70738,0.940963,0.001176902
119.61843,18.036742,0.001176965
158.00306,2.3937273,0.001176998
131.74236,5.9655098,0.001177122
205.90185,8.444284,0.00117744
155.27053,19.196706,0.001177478
127.50259,34.645932,0.001177775
145.40091,37.222477,0.001177843
121.04115,21.780986,0.001177865
326.12277,4.0419452,0.001177948
153.90379,-2.453294,0.001178082
157.65918,17.794702,0.001178206
165.91025,-16.104839,0.001178267
138.24792,4.1337522,0.001178488
337.45835,6.6258274,0.001178519
130.54818,0.86970325,0.001178669
188.96254,0.512699,0.001178729
171.6826,16.464798,0.001178756
174.0914,0.146735,0.001178778
246.75011,14.122072,0.001179112
226.61819,20.738559,0.001179113
152.39506,1.3190851,0.001179163
142.71779,11.444504,0.001179221
143.67149,7.9397802,0.001179302
135.42077,3.7310349,0.001179308
128.07125,-5.280333,0.001179386
152.48841,19.078255,0.001179405
149.6787,13.54908,0.001179518
149.38847,1.6039866,0.001179524
162.30453,-0.45091414,0.001179819
186.94645,-2.1314919,0.001179933
142.01343,10.965912,0.001179982
175.16423,14.553078,0.001180224
144.25205,2.8949697,0.001180328
163.82034,11.86476,0.001180399
188.1009,-0.14623797,0.001180452
128.88614,-4.802048,0.001180461
225.37076,29.990708,0.001180487
160.65534,-1.1807326,0.001180528
55.390772,-6.338651,0.001180619
138.50641,0.46006689,0.001180682
69.801707,24.785286,0.001180764
172.47452,0.098263268,0.001180864
193.42327,3.0203505,0.001180982
149.76397,1.7001479,0.001181169
146.9632,0.71657541,0.001181172
226.61514,1.8352261,0.001181263
172.67595,-7.263032,0.001181318
174.78397,14.492834,0.001181423
332.3572,13.199922,0.001181535
163.05102,-0.532639,0.001181536
166.68993,1.9765022,0.001181635
124.801,17.643209,0.001181672
171.84577,-7.773604,0.001181699
75.021599,-3.1901376,0.001181705
191.61984,-9.07634,0.001181952
119.70444,13.887789,0.001182279
127.91127,23.069127,0.001182305
36.30888,-1.9785366,0.001182393
188.55534,-1.098222,0.001182498
180.74373,0.85666252,0.001182528
162.91115,16.455143,0.001182538
158.35412,6.6574574,0.001182569
167.22854,-17.262865,0.001182634
155.83443,44.086081,0.001182819
140.22556,21.01382,0.001182835
191.75208,9.913854,0.001182873
183.96369,13.117021,0.00118302
159.67761,23.193014,0.001183068
166.54582,-15.247496,0.001183129
188.89244,1.0705625,0.001183133
163.34999,30.844267,0.001183324
163.89996,3.3418425,0.00118347
142.10424,-0.5544544,0.001183493
159.8844,9.355965,0.001183499
156.68741,9.726132,0.001183548
191.40305,24.857169,0.00118381
184.8277,-2.996721,0.001183944
170.11837,12.485383,0.001184071
143.9519,-1.2014346,0.001184096
133.56098,2.9969593,0.001184102
160.94875,8.4085645,0.001184144
149.8818,2.6415575,0.001184283
160.82165,-0.684003,0.001184317
150.51666,1.2951695,0.001184321
171.76811,19.5077,0.001184385
65.103974,27.70674,0.001184555
135.78959,-2.1920904,0.001184573
161.31388,16.229382,0.001184633
128.81851,23.18668,0.001184647
166.61687,-15.719951,0.001184748
153.27443,13.878678,0.001184758
140.59295,34.877422,0.001184962
163.00709,50.565469,0.001184965
143.94294,10.319893,0.001184968
152.32501,19.559893,0.001185003
201.22554,11.487904,0.001185012
142.74834,10.793697,0.001185145
143.49355,20.816874,0.001185347
153.66033,13.902126,0.001185494
151.01751,-2.2825314,0.001185703
358.95657,-2.5105631,0.001185715
134.47971,31.839511,0.001185732
195.2824,51.906647,0.001185876
171.44582,21.02309,0.001186274
149.16511,0.611592,0.00118632
150.14324,21.373079,0.001186332
133.41888,5.1991763,0.001186346
140.56126,57.35403,0.001186434
121.79387,1.3859394,0.001186495
199.26946,37.954002,0.001186896
142.59951,19.834212,0.001187125
136.43796,15.103352,0.001187128
147.80913,1.9696621,0.001187131
153.69584,26.533628,0.001187151
168.85037,-11.658474,0.001187214
169.43956,2.9216048,0.001187223
191.74042,14.457372,0.001187233
180.61491,9.7106699,0.001187308
60.060454,-6.725605,0.001187479
119.37171,23.78854,0.001187694
155.49671,6.4717163,0.001187723
152.92904,-1.7600188,0.001187887
9.33257620000001,22.072866,0.001188042
190.46184,-8.994044,0.001188167
126.47445,9.9019094,0.001188456
131.9965,19.489633,0.001188534
153.90144,-0.72496295,0.001188537
126.50271,-1.210606,0.00118855
162.70681,5.6620087,0.001188596
129.99972,14.482787,0.001188643
128.61687,26.212201,0.001188749
145.48383,-2.5904221,0.00118903
146.97797,-2.3967946,0.001189147
167.92392,-16.419408,0.001189307
179.68669,11.146379,0.001189319
126.61488,20.350749,0.0011895
121.47404,26.076836,0.001189741
128.70384,-5.232697,0.001190149
162.44166,9.468314,0.001190236
153.14359,26.961714,0.00119036
186.41863,33.561641,0.001190429
133.81378,9.4481609,0.001190469
114.91525,18.068718,0.00119076
112.07386,40.769822,0.00119102
139.68698,13.472396,0.001191097
113.55147,25.337481,0.001191536
154.50137,-2.5531222,0.001191596
170.01207,-10.591832,0.00119172
49.309321,-0.41220405,0.001191723
148.40646,22.396083,0.001192089
171.60137,0.37128514,0.001192476
12.658694,-0.20536128,0.001192632
172.75095,8.6783501,0.001192811
144.13878,6.5742175,0.001192826
127.68126,15.239408,0.001192861
218.83902,57.271847,0.001192879
178.31995,32.870084,0.001192921
156.08244,3.3892305,0.00119307
154.23152,-1.0997156,0.001193078
137.90614,18.86444,0.001193297
171.94046,0.2682326,0.001193316
134.81806,4.5582881,0.00119347
142.47999,8.3560595,0.001193517
171.48128,-1.4237991,0.001193752
167.20527,6.0365814,0.001193859
